0.5	0.4330127018922193	0.	-0.16535945694153692	0.	0.10364452469860624	0.	-0.07564420598061361	0.	0.059594321493720154	0.	-0.04917600683084331	0.	0.04186353270247042	0.	-0.03644669970175292	0.	0.03227231632168751	0.	-0.028956585186207782	0.	0.02625912128786478	0.	-0.02402165599698876	0.	0.022135716829866998	0.	-0.020524464011428385	0.	0.019131939331004134
0.4330127018922193	0.5	0.24206145913796356	0.	-0.05412658773652741	0.	0.024394523431243743	0.	-0.013948102399497755	0.	0.0090430953014903	0.	-0.006342959500374306	0.	0.004696708812743086	0.	-0.00361844898239763	0.	0.0028736085637244063	0.	-0.002337463920513612	0.	0.00193865979560911	0.	-0.001633952148639716	0.	0.0013958830485011856	0.	-0.0012063331995741898	0.
0.	0.24206145913796356	0.5	0.369754986443726	0.	-0.14484762670108717	0.	0.09472152853892297	0.	-0.07138765389264377	0.	0.05759856359492172	0.	-0.04840047242040824	0.	0.041793486199302995	0.	-0.036803177474201317	0.	0.032893822582349096	0.	-0.029744887352887932	0.	0.027152160045094374	0.	-0.02497905971698345	0.	0.023130624752576153	0.	-0.021538701209727184
-0.16535945694153692	0.	0.369754986443726	0.5	0.27904408358884353	0.	-0.07452650011069888	0.	0.037285637110571285	0.	-0.0228346542013475	0.	0.015542820049436454	0.	-0.011305022524052435	0.	0.008609789263936019	0.	-0.006783787543514765	0.	0.005487072348397575	0.	-0.004531947217726485	0.	0.003807525699864104	0.	-0.003244723051988173	0.	0.002798607307695916	0.
0.	-0.05412658773652741	0.	0.27904408358884353	0.5	0.3498002708577961	0.	-0.13237736046607382	0.	0.08619892930341665	0.	-0.0652021161998235	0.	0.052910853832289	0.	-0.0447300405430604	0.	0.03884526186622701	0.	-0.03438594490862174	0.	0.03087823142390887	0.	-0.028040316492725603	0.	0.025693242748952762	0.	-0.023717468263206306	0.	0.02202986543555329
0.10364452469860624	0.	-0.14484762670108717	0.	0.3498002708577961	0.5	0.291949725173374	0.	-0.08346432086900234	0.	0.04383165443458337	0.	-0.027834222941520232	0.	0.019485944116419376	0.	-0.014494653545777223	0.	0.011243173680730424	0.	-0.008994842809010518	0.	0.007369909839397814	0.	-0.006154639919545117	0.	0.005220532304267932	0.	-0.004486240310436064	0.
0.	0.024394523431243743	0.	-0.07452650011069888	0.	0.291949725173374	0.5	0.34092382919357767	0.	-0.1259006143781799	0.	0.08126553148595428	0.	-0.061319827453145896	0.	0.04977668355913191	0.	-0.042147258913833266	0.	0.03668055843885076	0.	-0.03254577158663341	0.	0.029295002729854414	0.	-0.026663985573603936	0.	0.024485958329102327	0.	-0.022650073136923087
-0.07564420598061361	0.	0.09472152853892297	0.	-0.13237736046607382	0.	0.34092382919357767	0.5	0.29848756855426567	0.	-0.08846676921749304	0.	0.04777995354322352	0.	-0.031029109610365074	0.	0.022124095814176674	0.	-0.016709888693539857	0.	0.013129641805712917	0.	-0.010620688966158153	0.	0.008785665859122396	0.	-0.0073985671376415475	0.	0.006322132119756348	0.
0.	-0.013948102399497755	0.	0.037285637110571285	0.	-0.08346432086900234	0.	0.29848756855426567	0.5	0.33593667489050294	0.	-0.12197153141831266	0.	0.07809030376593812	0.	-0.05870062209980273	0.	0.0475793212390079	0.	-0.040277523549692405	0.	0.03507034942933352	0.	-0.031144640276233766	0.	0.02806478012656681	0.	-0.025575259776236054	0.	0.02351569894998488
0.059594321493720154	0.	-0.07138765389264377	0.	0.08619892930341665	0.	-0.1259006143781799	0.	0.33593667489050294	0.5	0.30243191874211933	0.	-0.09166118784434496	0.	0.050418797302292956	0.	-0.033245401879441985	0.	0.02401169082644678	0.	-0.0183368197232301	0.	0.014546401381630693	0.	-0.011865528831399954	0.	0.009888089948147655	0.	-0.008381695105758206	0.
